id,name,type,industry
Domain_badcde1f60f843185bf74deda03f79057eb030d1ea953501e4059bee810c640f,badcde1f60.com,Domain,['B']
Domain_4fd9ce7b2bb259c35530597906c0115600066834c7bbdffdb90095a699be4d23,4fd9ce7b2b.com,Domain,['B']
Domain_98919a42719c68539d4246d562c252d5a5f2818203c91d2c4f6e45c40ec19c24,98919a4271.com,Domain,['B']
Domain_7e873fc238fbfabac1b8c39307845438be5d26a87e3ebc4093548ca9e39ec67a,7e873fc238.com,Domain,['B']
Domain_e7a243cfce2114cef83d32b67b8570065b313be993aba9e50566dbb6fb07e1ee,e7a243cfce.com,Domain,['B']
Domain_b76daa2f3070a0cf3a79adff044ece076ce5498a8617aa7ff55944b94afbb6d3,b76daa2f30.com,Domain,['B']
Domain_eb2a52af07f4e052c964e1ed3d93c4d86095bf3372eab0f1b24f0ad56ac7c888,eb2a52af07.com,Domain,['B']
Domain_1c6d12ea2258c5c4f058d616847d6e84254e5f35bab3dd10c21db0a92bafa09e,1c6d12ea22.com,Domain,['B']
Domain_cee65ab953cf50855a4d778c3402473504c26d0974ebcb16ed13297bcac694f3,cee65ab953.com,Domain,['B']
Domain_d9311ec74b8b98381bb9a961f7968d9ebfed42d3e57a5b3ecc1e89934a784d42,d9311ec74b.com,Domain,['B']
Domain_783a3285a45be7486c564d2a6cb42e1bb60ad45f43e6ea87135d65374966050f,783a3285a4.com,Domain,['B']
Domain_004779cd5fe080c34bf09701df97e3fc3528a29b7193a34e29e7d9755576dd1b,004779cd5f.com,Domain,['B']
Domain_e769c09050b6d7d3fada4f8a82b6efe7b1fd318463040be9f8f3a49a013f5790,e769c09050.com,Domain,['B']
Domain_e02e0477ad32b72d819cb877a83655685b5f7b208e7aa592b2fbe5cf63cf4a46,e02e0477ad.com,Domain,['B']
Domain_a6d454f5e0e40c37e10c4221d28a7803909962b1af6b68c010a915c27d8f5651,a6d454f5e0.com,Domain,['B']
Domain_a61a6b517050cf2f52b6112119b11f05b3c35f8338db698536ca210aa06fbdf7,a61a6b5170.com,Domain,['B']
Domain_638bca7fd58fdab631513dd5ea1f6c4a0c4818392f979d2d94f974ce3f5199d4,638bca7fd5.com,Domain,['B']
Domain_6c9c863f575b65f4bcdf061077df0f5b0b85a45ac067c93d7678579f4c213bc6,6c9c863f57.com,Domain,['B']
Domain_d2616558b28834a404438498c5ba0f64f3b53ea09f4184e50507f515a243f0bf,d2616558b2.com,Domain,['B']
Domain_75af1fb25992d450b71f2551c48c951955a491d38e6d70af3db5b7dcd0ef538f,75af1fb259.com,Domain,['B']
Domain_68ad933f172e5249a48f55ed7af7856fdcfb062dde74239b155ae66130e4d319,68ad933f17.com,Domain,['B']
Domain_e56ccf2d567d714e1641836dca8064643f22cdeb73b52725fbb506fcc6c56c42,e56ccf2d56.com,Domain,['B']
Domain_ab868fdc6a2c1422711e2944d6fe8f1bc716f5409cd31a8d91a5b03cfe613e2d,ab868fdc6a.com,Domain,['B']
Domain_1c7983dcd7cabc0ca9d33da143278d429d0475c4dbad627d529ea20cda909ad9,1c7983dcd7.com,Domain,[]
Domain_0bda0644be073c20ee0b8f53384c1572d1fe1be7b458e5c0ba9961a9ae5426c3,0bda0644be.com,Domain,['B']
Domain_7e53a3ec25a61930dc486a1915b2503647ab55eb595b3bc35afeeee17c3f51ea,7e53a3ec25.com,Domain,['B']
Domain_a2e8dd88f9045072eba0ddc9472000a95945ae22a32a3de0456c7790ae39eb38,a2e8dd88f9.com,Domain,['B']
Domain_01997f456164a85b4da6f61435fe04e4ea64699a8b3358cefdb053454fba239e,01997f4561.com,Domain,['B']
Domain_3aa6acaebeb03edc207de042d28150770b6218b1989653c84fcf6a08a1a0a074,3aa6acaebe.com,Domain,['B']
Domain_62f13117d5e76db9053e71385802716c050fb45fd0c18c9fc275c97b7c46176a,62f13117d5.com,Domain,['B']
Domain_f9407ea5c79ddeaac7b3e999cb41fd554c280d6bc3be96136cd70febbffac25d,f9407ea5c7.com,Domain,['B']
Domain_7c44671499d43f5ee2e493bdf9067fe3077320af5a00e693555ceea88ce30cf4,7c44671499.com,Domain,['B']
Domain_e5ea711a26b3adacd90aec606217f8a167cbae372a637d3aed9a27bd3e68f491,e5ea711a26.com,Domain,['B']
Domain_089eda030a3bb0a18c4bc34100b2b9c1436b1fef36b741f0ed1e44eb8e3259e4,089eda030a.com,Domain,['A']
Domain_43e8b1c620e20ea238d05d8182f73e6044f2b825b378dea0262f8669b09e1fb5,43e8b1c620.com,Domain,['B']
Domain_77b781c71552aa0304b8424b6e42745fbb69fdb02312a62188726858cb1dfc90,77b781c715.com,Domain,[]
Domain_e1573e8f7d493aeb5cce453e60fca2ebbe2abd94571762a686257ea9adbec6a7,e1573e8f7d.com,Domain,['B']
Domain_2a46b3c5a1f17f79191d048ee11dd6033ec48aceb8f75055766371b2b90a4eec,2a46b3c5a1.com,Domain,[]
Domain_45e921c97c5922bfe28433f6bab28542ca6925b2b68d295773e4545ae384ef00,45e921c97c.com,Domain,['B']
Domain_74a0a6257c17609a83576b90f29c92b1f000a5f4ae4344c541a7b7808957ec74,74a0a6257c.com,Domain,['B']
